inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,,5328 TREMONT AVE                             ,                                             ,                                             ,,5/24/24,6/3/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DAVENPORT, IA 52807                          ",                                             ,                                             ,,,"3,835.95",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2092.0,CTI READY MIX (CONCRETE TECHNOLOGIES INC)    ,SAME                                         ,                                             ,Net 30,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1001 SE 37TH ST                              ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"GRIMES, IA 50111                             ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2093.0,ARC SOURCE MIDWEST INC                       ,SAME                                         ,MIKE EGER                                    ,Net 30,24377,Ck #2093,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,6304 NE 14TH ST.                             ,                                             ,mikeeger@arcsourcemidwest.com                ,,10/28/24,12/3/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50313                         ",                                             ,                                             ,,,593.02,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2094.0,ELITE GLASS & METAL                          ,SAME                                         ,                                             ,Net 30,,Ck #2094,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,4945 NW 57TH AVE                             ,                                             ,                                             ,,,10/3/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,STE 1                                        ,                                             ,                                             ,,,"2,568.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"JOHNSTON, IA 50131                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2095.0,"MID COUNTRY MACHINERY, LLC                   ",SAME                                         ,                                             ,Net 30,25106,Ck #2095,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,3410 HENRY ST SW                             ,                                             ,                                             ,,5/30/25,6/3/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"BONDURANT, IA 50035                          ",                                             ,                                             ,,,830.59,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2098.0,SIGNCRAFTERS OF FLORIDA INC                  ,SAME                                         ,LAURA                                        ,Net 30,,Ck #2098,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1915 GREENLEAF LANE                          ,                                             ,laura@signcraftersflorida.com]               ,,,9/9/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"LEESBURG, FL 34748                           ",                                             ,                                             ,,,781.95,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2099.0,CITY OF WEBSTER CITY                         ,SAME                                         ,Ph : 515-832-9151                            ,Net 30,,Ck #25683,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,400 SECOND ST                                ,                                             ,                                             ,,,7/29/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 217                                   ,                                             ,                                             ,,,40.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"WEBSTER CITY, IA 50595                       ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2100.0,"METRO DETROIT SIGNS, INC                     ",SAME                                         ,JIM MAYS                                     ,Net 30,,Ck #2100,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,11444 KALTZ AVE                              ,                                             ,jmays@metrosal.com                           ,,,9/18/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"WARREN, MI 48089                             ",                                             ,Ph : 586-759-2700                            ,,,"4,000.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2101.0,SAFETY-KLEEN SYSTEMS INC                     ,SAME                                         ,                                             ,Net 30,24095,Ck #2101,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 975201                                ,                                             ,                                             ,,8/19/24,11/5/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DALLAS, TX 75397-5201                        ",                                             ,                                             ,,,"2,193.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2102.0,FORREST & ASSOCIATE INC                      ,SAME                                         ,JONATHON MERK                                ,Net 30,24098,Ck #2102,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,817 SW 9TH ST                                ,                                             ,Ph : 515 283 0497                            ,,8/20/24,10/3/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50309                         ",                                             ,                                             ,,,"87,330.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2103.0,UTILITY SERVICES OF IOWA                     ,SAME                                         ,                                             ,Net 30,,Ck #2103,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 145                                   ,                                             ,                                             ,,,8/22/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"GRANGER, IA 50109                            ",                                             ,                                             ,,,500.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2104.0,STERLING SIGNS                               ,SAME                                         ,SPENCER ARENAS                               ,Net 30,24410,Ck #2104,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,14759 SAGUARO STREET                         ,                                             ,spencer@sterlingsigns951.com                 ,,11/8/24,12/19/24,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"VICTORVILLE, CA 92394                        ",                                             ,Ph : (951)212-1794                           ,,,"6,498.40",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2105.0,BIOBLAST MOBILE MEDIA BLASTING LLC           ,SAME                                         ,ANDY STRUM                                   ,Net 30,25070,Ck #2105,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 345                                   ,                                             ,bioblastinc@yahoo.com                        ,,5/22/25,5/30/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"PRAIRIE CITY, IA 50228                       ",                                             ,Ph : 515-975-3996                            ,,,126.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2106.0,GRIZZLY INDUSTRIAL INC.                      ,SAME                                         ,                                             ,Net 30,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 2069                                  ,                                             ,                                             ,,9/9/24,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"BELLINGHAM, WA 98227                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,2107.0,ALPHA LANDSCAPES LLC                         ,SAME                                         ,RILEY MARTIN                                 ,Net 30,24978,Ck #2107,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
